Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
5553957443,2016/5/7,"1,868",1.22,1.22,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,96.00,902.00,"1,494.00"
5553957443,2016/5/8,"6,083",4.00,4.00,0.00,0.22,0.00,0.47,3.30,0.00,3.00,8.00,210.00,505.00,"1,762.00"
5553957443,2016/5/9,"11,611",7.58,7.58,0.00,2.13,0.00,0.89,4.56,0.00,59.00,22.00,251.00,667.00,"2,272.00"
5553957443,2016/5/10,"16,358",10.71,10.71,0.00,3.87,0.00,1.61,5.20,0.00,61.00,40.00,265.00,707.00,"2,335.00"
5553957443,2016/5/11,"4,926",3.22,3.22,0.00,0.00,0.00,0.00,3.22,0.00,0.00,0.00,195.00,628.00,"1,693.00"
5553957443,2016/5/12,"3,121",2.04,2.04,0.00,0.58,0.00,0.40,1.06,0.00,8.00,6.00,48.00,222.00,741.00
5577150313,2016/4/12,"8,135",6.08,6.08,0.00,3.60,0.00,0.38,2.10,0.00,86.00,16.00,140.00,728.00,"3,405.00"
5577150313,2016/4/13,"5,077",3.79,3.79,0.00,0.32,0.00,0.22,3.25,0.00,15.00,11.00,144.00,776.00,"2,551.00"
5577150313,2016/4/14,"8,596",6.42,6.42,0.00,3.33,0.00,0.31,2.78,0.00,118.00,30.00,176.00,662.00,"4,022.00"
5577150313,2016/4/15,"12,087",9.08,9.08,0.00,3.92,0.00,1.60,3.56,0.00,115.00,54.00,199.00,695.00,"4,005.00"
5577150313,2016/4/16,"14,269",10.66,10.66,0.00,6.64,0.00,1.28,2.73,0.00,184.00,56.00,158.00,472.00,"4,274.00"
5577150313,2016/4/17,"12,231",9.14,9.14,0.00,5.98,0.00,0.83,2.32,0.00,200.00,37.00,159.00,525.00,"4,552.00"
5577150313,2016/4/18,"9,893",7.39,7.39,0.00,4.86,0.00,0.72,1.82,0.00,114.00,32.00,130.00,623.00,"3,625.00"
5577150313,2016/4/19,"12,574",9.42,9.42,0.00,7.02,0.00,0.64,1.76,0.00,108.00,23.00,111.00,733.00,"3,501.00"
5577150313,2016/4/20,"8,330",6.22,6.22,0.00,4.12,0.00,0.34,1.76,0.00,87.00,16.00,113.00,773.00,"3,192.00"
5577150313,2016/4/21,"10,830",8.09,8.09,0.00,3.65,0.00,1.66,2.78,0.00,110.00,74.00,175.00,670.00,"4,018.00"
5577150313,2016/4/22,"9,172",6.85,6.85,0.00,2.42,0.00,0.79,3.30,0.00,62.00,30.00,200.00,823.00,"3,329.00"
5577150313,2016/4/23,"7,638",5.71,5.71,0.00,1.21,0.00,0.36,4.14,0.00,24.00,24.00,223.00,627.00,"3,152.00"
5577150313,2016/4/24,"15,764",11.78,11.78,0.00,7.65,0.00,2.15,1.98,0.00,210.00,65.00,141.00,425.00,"4,392.00"
5577150313,2016/4/25,"6,393",4.78,4.78,0.00,1.35,0.00,0.67,2.76,0.00,61.00,38.00,214.00,743.00,"3,374.00"
5577150313,2016/4/26,"5,325",3.98,3.98,0.00,0.85,0.00,0.65,2.47,0.00,38.00,32.00,181.00,759.00,"3,088.00"
5577150313,2016/4/27,"6,805",5.14,5.14,0.00,1.81,0.00,0.40,2.93,0.00,63.00,16.00,190.00,773.00,"3,294.00"
5577150313,2016/4/28,"9,841",7.43,7.43,0.00,3.25,0.00,1.17,3.01,0.00,99.00,51.00,141.00,692.00,"3,580.00"
5577150313,2016/4/29,"7,924",5.92,5.92,0.00,2.84,0.00,0.61,2.47,0.00,97.00,36.00,165.00,739.00,"3,544.00"
5577150313,2016/4/30,"12,363",9.24,9.24,0.00,5.83,0.00,0.79,2.61,0.00,207.00,45.00,163.00,621.00,"4,501.00"
5577150313,2016/5/1,"13,368",9.99,9.99,0.00,5.31,0.00,1.44,3.24,0.00,194.00,72.00,178.00,499.00,"4,546.00"
5577150313,2016/5/2,"7,439",5.56,5.56,0.00,1.12,0.00,0.35,4.07,0.00,37.00,20.00,235.00,732.00,"3,014.00"
5577150313,2016/5/3,"11,045",8.25,8.25,0.00,4.52,0.00,0.15,3.57,0.00,97.00,8.00,212.00,580.00,"3,795.00"
5577150313,2016/5/4,"5,206",3.89,3.89,0.00,1.56,0.00,0.25,2.08,0.00,25.00,9.00,141.00,631.00,"2,755.00"
5577150313,2016/5/5,"7,550",5.64,5.64,0.00,2.50,0.00,0.47,2.67,0.00,45.00,21.00,143.00,"1,153.00","3,004.00"
5577150313,2016/5/6,"4,950",3.70,3.70,0.00,1.93,0.00,0.32,1.45,0.00,41.00,16.00,79.00,"1,304.00","2,643.00"
5577150313,2016/5/7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,819.00"
5577150313,2016/5/8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,819.00"
5577150313,2016/5/9,"3,421",2.56,2.56,0.00,1.43,0.00,0.14,0.99,0.00,34.00,11.00,70.00,"1,099.00","2,489.00"
5577150313,2016/5/10,"8,869",6.65,6.65,0.00,2.56,0.00,0.75,3.35,0.00,104.00,37.00,194.00,639.00,"3,841.00"
5577150313,2016/5/11,"4,038",3.04,3.04,0.00,1.83,0.00,0.30,0.89,0.00,45.00,15.00,63.00,257.00,"1,665.00"
6117666160,2016/4/12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,496.00"
6117666160,2016/4/13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,496.00"
6117666160,2016/4/14,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,496.00"
6117666160,2016/4/15,"14,019",10.59,10.59,0.00,0.00,0.00,0.28,10.30,0.00,0.00,6.00,513.00,921.00,"2,865.00"
6117666160,2016/4/16,"14,450",10.91,10.91,0.00,0.58,0.00,0.85,9.48,0.00,7.00,15.00,518.00,502.00,"2,828.00"
6117666160,2016/4/17,"7,150",5.40,5.40,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,312.00,702.00,"2,225.00"
6117666160,2016/4/18,"5,153",3.91,3.91,0.00,0.00,0.00,0.00,3.89,0.00,0.00,0.00,241.00,759.00,"2,018.00"
6117666160,2016/4/19,"11,135",8.41,8.41,0.00,0.00,0.00,0.00,8.41,0.00,0.00,0.00,480.00,425.00,"2,606.00"
6117666160,2016/4/20,"10,449",8.02,8.02,0.00,2.03,0.00,0.48,5.52,0.00,26.00,10.00,349.00,587.00,"2,536.00"
6117666160,2016/4/21,"19,542",15.01,15.01,0.00,0.98,0.00,0.40,5.62,0.00,11.00,19.00,294.00,579.00,"4,900.00"
6117666160,2016/4/22,"8,206",6.20,6.20,0.00,0.00,0.00,0.00,6.20,0.00,0.00,0.00,402.00,413.00,"2,409.00"
6117666160,2016/4/23,"11,495",8.68,8.68,0.00,0.00,0.00,0.00,8.68,0.00,0.00,0.00,512.00,468.00,"2,651.00"
6117666160,2016/4/24,"7,623",5.76,5.76,0.00,0.00,0.00,0.00,5.76,0.00,0.00,0.00,362.00,711.00,"2,305.00"
6117666160,2016/4/25,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,497.00"
6117666160,2016/4/26,"9,543",7.21,7.21,0.00,0.00,0.00,0.34,6.87,0.00,0.00,7.00,352.00,"1,077.00","2,450.00"
6117666160,2016/4/27,"9,411",7.11,7.11,0.00,0.00,0.00,0.00,7.11,0.00,0.00,0.00,458.00,417.00,"2,576.00"
6117666160,2016/4/28,"3,403",2.60,2.60,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,141.00,758.00,"1,879.00"
6117666160,2016/4/29,"9,592",7.24,7.24,0.00,0.00,0.00,0.00,7.24,0.00,0.00,0.00,461.00,479.00,"2,560.00"
6117666160,2016/4/30,"6,987",5.28,5.28,0.00,0.00,0.00,0.00,5.28,0.00,0.00,0.00,343.00,"1,040.00","2,275.00"
6117666160,2016/5/1,"8,915",6.73,6.73,0.00,0.00,0.00,0.00,6.73,0.00,0.00,0.00,397.00,525.00,"2,361.00"
6117666160,2016/5/2,"4,933",3.73,3.73,0.00,0.00,0.00,0.00,3.73,0.00,0.00,0.00,236.00,"1,204.00","2,044.00"
6117666160,2016/5/3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,496.00"
6117666160,2016/5/4,"2,997",2.26,2.26,0.00,0.00,0.00,0.00,2.26,0.00,0.00,0.00,156.00,"1,279.00","1,902.00"
6117666160,2016/5/5,"9,799",7.40,7.40,0.00,0.00,0.00,0.00,7.40,0.00,0.00,0.00,487.00,479.00,"2,636.00"
6117666160,2016/5/6,"3,365",2.68,2.68,0.00,0.00,0.00,0.00,2.68,0.00,0.00,0.00,133.00,673.00,"1,838.00"
6117666160,2016/5/7,"7,336",5.54,5.54,0.00,0.00,0.00,0.00,5.54,0.00,0.00,0.00,412.00,456.00,"2,469.00"
6117666160,2016/5/8,"7,328",5.53,5.53,0.00,0.00,0.00,0.00,5.53,0.00,0.00,0.00,318.00,517.00,"2,250.00"
6117666160,2016/5/9,"4,477",3.38,3.38,0.00,0.00,0.00,0.00,3.38,0.00,0.00,0.00,197.00,125.00,"1,248.00"
6290855005,2016/4/12,"4,562",3.45,3.45,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,199.00,"1,241.00","2,560.00"
6290855005,2016/4/13,"7,142",5.40,5.40,0.00,0.00,0.01,0.00,5.39,0.01,0.00,0.00,350.00,"1,090.00","2,905.00"
6290855005,2016/4/14,"7,671",5.80,5.80,0.00,0.00,0.03,0.00,5.77,0.03,0.00,0.00,363.00,"1,077.00","2,952.00"
6290855005,2016/4/15,"9,501",7.18,7.18,0.00,0.00,0.01,0.00,7.17,0.01,0.00,0.00,328.00,"1,112.00","2,896.00"
6290855005,2016/4/16,"8,301",6.28,6.28,0.00,0.00,0.01,0.00,6.27,0.01,0.00,0.00,258.00,"1,182.00","2,783.00"
6290855005,2016/4/17,"7,851",5.94,5.94,0.00,1.14,0.00,0.79,4.00,0.00,31.00,12.00,225.00,"1,172.00","3,171.00"
6290855005,2016/4/18,"6,885",5.21,5.21,0.00,0.00,0.02,0.00,5.19,0.02,0.00,0.00,271.00,"1,169.00","2,766.00"
6290855005,2016/4/19,"7,142",5.40,5.40,0.00,0.00,0.01,0.00,5.39,0.01,0.00,0.00,321.00,"1,119.00","2,839.00"
6290855005,2016/4/20,"6,361",4.81,4.81,0.00,0.00,0.01,0.00,4.80,0.01,0.00,0.00,258.00,"1,182.00","2,701.00"
6290855005,2016/4/21,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","2,060.00"
6290855005,2016/4/22,"6,238",4.72,4.72,0.00,0.00,0.00,0.00,4.72,0.00,0.00,0.00,302.00,"1,138.00","2,796.00"
6290855005,2016/4/23,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,"1,407.00","2,664.00"
6290855005,2016/4/24,"5,896",4.46,4.46,0.00,0.00,0.00,0.00,4.46,0.00,0.00,0.00,258.00,"1,182.00","2,703.00"
6290855005,2016/4/25,"7,802",5.90,5.90,0.00,0.68,0.01,0.18,5.03,0.01,8.00,3.00,249.00,"1,180.00","2,771.00"
6290855005,2016/4/26,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","2,060.00"
6290855005,2016/4/27,"5,565",4.21,4.21,0.00,0.00,0.03,0.00,4.18,0.03,0.00,0.00,287.00,"1,153.00","2,743.00"
6290855005,2016/4/28,"5,731",4.33,4.33,0.00,0.00,0.00,0.00,4.33,0.00,0.00,0.00,255.00,"1,185.00","2,687.00"
6290855005,2016/4/29,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","2,060.00"
6290855005,2016/4/30,"6,744",5.10,5.10,0.00,0.00,0.01,0.00,5.09,0.01,0.00,0.00,324.00,"1,116.00","2,843.00"
6290855005,2016/5/1,"9,837",7.44,7.44,0.00,0.66,0.02,2.75,4.00,0.02,8.00,95.00,282.00,"1,055.00","3,327.00"
6290855005,2016/5/2,"6,781",5.13,5.13,0.00,0.00,0.02,0.00,5.11,0.02,0.00,0.00,268.00,"1,172.00","2,725.00"
6290855005,2016/5/3,"6,047",4.57,4.57,0.00,0.00,0.00,0.00,4.57,0.00,0.00,0.00,240.00,"1,200.00","2,671.00"
6290855005,2016/5/4,"5,832",4.41,4.41,0.00,0.00,0.01,0.00,4.40,0.01,0.00,0.00,272.00,"1,168.00","2,718.00"
6290855005,2016/5/5,"6,339",4.79,4.79,0.00,0.00,0.00,0.00,4.79,0.00,0.00,0.00,239.00,"1,201.00","2,682.00"
6290855005,2016/5/6,"6,116",4.62,4.62,0.00,0.00,0.03,0.00,4.59,0.03,0.00,0.00,305.00,"1,135.00","2,806.00"
6290855005,2016/5/7,"5,510",4.17,4.17,0.00,0.00,0.00,0.00,4.16,0.00,0.00,0.00,227.00,"1,213.00","2,613.00"
6290855005,2016/5/8,"7,706",5.83,5.83,0.00,0.00,0.00,0.00,5.82,0.00,0.00,0.00,251.00,"1,189.00","2,712.00"
6290855005,2016/5/9,"6,277",4.75,4.75,0.00,0.00,0.02,0.00,4.73,0.02,0.00,0.00,264.00,800.00,"2,175.00"
6290855005,2016/5/10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00",0.00
6775888955,2016/4/12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,841.00"
6775888955,2016/4/13,"4,053",2.91,2.91,0.00,1.11,0.00,0.58,1.22,0.00,17.00,18.00,85.00,"1,053.00","2,400.00"
6775888955,2016/4/14,"5,162",3.70,3.70,0.00,0.87,0.00,0.86,1.97,0.00,14.00,24.00,105.00,863.00,"2,507.00"
6775888955,2016/4/15,"1,282",0.92,0.92,0.00,0.00,0.00,0.00,0.92,0.00,0.00,0.00,58.00,976.00,"2,127.00"
6775888955,2016/4/16,"4,732",3.39,3.39,0.00,2.52,0.00,0.81,0.06,0.00,36.00,18.00,9.00,"1,377.00","2,225.00"
6775888955,2016/4/17,"2,497",1.79,1.79,0.00,0.35,0.00,1.13,0.31,0.00,5.00,24.00,19.00,"1,392.00","2,067.00"
6775888955,2016/4/18,"8,294",5.95,5.95,0.00,2.00,0.00,0.77,3.17,0.00,30.00,31.00,146.00,"1,233.00","2,798.00"
6775888955,2016/4/19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,841.00"
6775888955,2016/4/20,"10,771",7.72,7.72,0.00,3.77,0.00,1.74,2.22,0.00,70.00,113.00,178.00,"1,079.00","3,727.00"
6775888955,2016/4/21,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,841.00"
6775888955,2016/4/22,637,0.46,0.46,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,20.00,"1,420.00","1,922.00"
6775888955,2016/4/23,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,841.00"
6775888955,2016/4/24,"2,153",1.54,1.54,0.00,0.77,0.00,0.62,0.15,0.00,11.00,18.00,11.00,"1,400.00","2,053.00"
6775888955,2016/4/25,"6,474",4.64,4.64,0.00,2.27,0.00,0.46,1.90,0.00,33.00,13.00,92.00,"1,302.00","2,484.00"
6775888955,2016/4/26,"7,091",5.27,5.27,1.96,3.48,0.00,0.87,0.73,0.00,42.00,30.00,47.00,"1,321.00","2,584.00"
6775888955,2016/4/27,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,841.00"
6775888955,2016/4/28,703,0.50,0.50,0.00,0.06,0.00,0.20,0.24,0.00,2.00,13.00,15.00,"1,410.00","1,993.00"
6775888955,2016/4/29,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,841.00"
6775888955,2016/4/30,"2,503",1.79,1.79,0.00,0.16,0.00,0.16,1.48,0.00,3.00,9.00,84.00,"1,344.00","2,280.00"
6775888955,2016/5/1,"2,487",1.78,1.78,0.00,0.48,0.00,0.62,0.68,0.00,9.00,34.00,50.00,"1,347.00","2,319.00"
6775888955,2016/5/2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,841.00"
6775888955,2016/5/3,9,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,1.00,"1,439.00","1,843.00"
6775888955,2016/5/4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,841.00"
6775888955,2016/5/5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,841.00"
6775888955,2016/5/6,"4,697",3.37,3.37,0.00,0.47,0.00,0.93,1.93,0.00,12.00,35.00,75.00,"1,318.00","2,496.00"
6775888955,2016/5/7,"1,967",1.41,1.41,0.00,0.13,0.00,0.24,1.05,0.00,2.00,5.00,49.00,551.00,"1,032.00"
6962181067,2016/4/12,"10,199",6.74,6.74,0.00,3.40,0.00,0.83,2.51,0.00,50.00,14.00,189.00,796.00,"1,994.00"
6962181067,2016/4/13,"5,652",3.74,3.74,0.00,0.57,0.00,1.21,1.96,0.00,8.00,24.00,142.00,548.00,"1,718.00"
6962181067,2016/4/14,"1,551",1.03,1.03,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,86.00,862.00,"1,466.00"
6962181067,2016/4/15,"5,563",3.68,3.68,0.00,0.00,0.00,0.00,3.68,0.00,0.00,0.00,217.00,837.00,"1,756.00"
6962181067,2016/4/16,"13,217",8.74,8.74,0.00,3.66,0.00,0.19,4.88,0.00,50.00,3.00,280.00,741.00,"2,173.00"
6962181067,2016/4/17,"10,145",6.71,6.71,0.00,0.33,0.00,0.68,5.69,0.00,5.00,13.00,295.00,634.00,"2,027.00"
6962181067,2016/4/18,"11,404",7.54,7.54,0.00,0.83,0.00,2.39,4.32,0.00,13.00,42.00,238.00,689.00,"2,039.00"
6962181067,2016/4/19,"10,742",7.10,7.10,0.00,2.10,0.00,2.13,2.87,0.00,35.00,41.00,195.00,659.00,"2,046.00"
6962181067,2016/4/20,"13,928",9.55,9.55,0.00,4.28,0.00,0.19,5.09,0.00,48.00,4.00,297.00,639.00,"2,174.00"
6962181067,2016/4/21,"11,835",9.71,7.88,4.08,3.99,0.11,2.10,3.51,0.11,53.00,27.00,214.00,708.00,"2,179.00"
6962181067,2016/4/22,"10,725",7.09,7.09,0.00,1.77,0.00,1.55,3.77,0.00,30.00,33.00,240.00,659.00,"2,086.00"
6962181067,2016/4/23,"20,031",13.24,13.24,0.00,4.20,0.00,2.00,7.04,0.00,58.00,41.00,347.00,484.00,"2,571.00"
6962181067,2016/4/24,"5,029",3.32,3.32,0.00,0.00,0.00,0.00,3.32,0.00,0.00,0.00,199.00,720.00,"1,705.00"
6962181067,2016/4/25,"13,239",9.27,9.08,2.79,3.02,0.10,1.68,4.46,0.10,35.00,31.00,282.00,637.00,"2,194.00"
6962181067,2016/4/26,"10,433",6.90,6.90,0.00,2.58,0.00,0.42,3.90,0.00,36.00,7.00,254.00,680.00,"2,012.00"
6962181067,2016/4/27,"10,320",6.82,6.82,0.00,0.55,0.00,2.02,4.25,0.00,7.00,38.00,279.00,697.00,"2,034.00"
6962181067,2016/4/28,"12,627",8.35,8.35,0.00,2.51,0.00,0.24,5.59,0.00,38.00,8.00,288.00,621.00,"2,182.00"
6962181067,2016/4/29,"10,762",7.11,7.11,0.00,0.82,0.00,0.48,5.81,0.00,12.00,15.00,369.00,645.00,"2,254.00"
6962181067,2016/4/30,"10,081",6.66,6.66,0.00,2.24,0.00,0.76,3.67,0.00,32.00,16.00,237.00,731.00,"2,002.00"
6962181067,2016/5/1,"5,454",3.61,3.61,0.00,0.00,0.00,0.00,3.61,0.00,0.00,0.00,215.00,722.00,"1,740.00"
6962181067,2016/5/2,"12,912",8.54,8.54,0.00,1.20,0.00,2.00,5.34,0.00,18.00,39.00,313.00,655.00,"2,162.00"
6962181067,2016/5/3,"12,109",8.12,8.12,0.00,1.74,0.00,2.04,4.33,0.00,21.00,36.00,267.00,654.00,"2,072.00"
6962181067,2016/5/4,"10,147",6.71,6.71,0.00,0.47,0.00,1.68,4.55,0.00,15.00,36.00,284.00,683.00,"2,086.00"
6962181067,2016/5/5,"10,524",6.96,6.96,0.00,0.99,0.00,1.16,4.81,0.00,14.00,22.00,305.00,591.00,"2,066.00"
6962181067,2016/5/6,"5,908",3.91,3.91,0.00,0.00,0.00,0.00,3.91,0.00,0.00,0.00,299.00,717.00,"1,850.00"
6962181067,2016/5/7,"6,815",4.50,4.50,0.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,328.00,745.00,"1,947.00"
6962181067,2016/5/8,"4,188",2.77,2.77,0.00,0.00,0.00,0.52,2.25,0.00,0.00,14.00,151.00,709.00,"1,659.00"
6962181067,2016/5/9,"12,342",8.72,8.68,3.17,3.90,0.00,1.18,3.65,0.00,43.00,21.00,231.00,607.00,"2,105.00"
6962181067,2016/5/10,"15,448",10.21,10.21,0.00,3.47,0.00,1.75,4.99,0.00,62.00,34.00,275.00,626.00,"2,361.00"
6962181067,2016/5/11,"6,722",4.44,4.44,0.00,1.49,0.00,0.31,2.65,0.00,24.00,7.00,199.00,709.00,"1,855.00"
6962181067,2016/5/12,"3,587",2.37,2.37,0.00,0.00,0.00,0.25,2.11,0.00,0.00,8.00,105.00,127.00,928.00
7007744171,2016/4/12,"14,172",10.29,9.48,4.87,4.50,0.00,0.38,5.41,0.00,53.00,8.00,355.00,"1,024.00","2,937.00"
7007744171,2016/4/13,"12,862",9.65,8.60,4.85,4.61,0.00,0.56,4.48,0.00,56.00,22.00,261.00,"1,101.00","2,742.00"
7007744171,2016/4/14,"11,179",8.24,7.48,3.29,2.95,0.00,0.34,4.96,0.00,34.00,6.00,304.00,"1,096.00","2,668.00"
7007744171,2016/4/15,"5,273",3.53,3.53,0.00,0.00,0.00,0.00,3.53,0.00,0.00,0.00,202.00,"1,238.00","2,098.00"
7007744171,2016/4/16,"4,631",3.10,3.10,0.00,0.00,0.00,0.00,3.10,0.00,0.00,0.00,203.00,"1,155.00","2,076.00"
7007744171,2016/4/17,"8,059",5.39,5.39,0.00,0.00,0.00,0.00,5.39,0.00,0.00,0.00,305.00,"1,135.00","2,383.00"
7007744171,2016/4/18,"14,816",10.98,9.91,4.93,3.79,0.02,2.12,5.05,0.02,48.00,31.00,284.00,"1,077.00","2,832.00"
7007744171,2016/4/19,"14,194",10.48,9.50,4.94,4.41,0.00,0.76,5.31,0.00,53.00,17.00,304.00,"1,066.00","2,812.00"
7007744171,2016/4/20,"15,566",11.31,10.41,4.92,4.79,0.00,0.67,5.86,0.00,60.00,33.00,347.00,"1,000.00","3,096.00"
7007744171,2016/4/21,"13,744",9.19,9.19,0.00,2.15,0.00,1.87,5.17,0.00,30.00,34.00,327.00,"1,049.00","2,763.00"
7007744171,2016/4/22,"15,299",10.24,10.24,0.00,4.10,0.00,1.76,4.37,0.00,64.00,50.00,261.00,"1,065.00","2,889.00"
7007744171,2016/4/23,"8,093",5.41,5.41,0.00,0.13,0.00,1.13,4.15,0.00,2.00,25.00,223.00,"1,190.00","2,284.00"
7007744171,2016/4/24,"11,085",7.42,7.42,0.00,0.00,0.00,0.00,7.42,0.00,0.00,0.00,419.00,"1,021.00","2,667.00"
7007744171,2016/4/25,"18,229",13.34,12.20,4.86,4.31,0.00,1.37,7.67,0.00,51.00,24.00,379.00,986.00,"3,055.00"
7007744171,2016/4/26,"15,090",10.10,10.10,0.00,0.93,0.00,0.94,8.23,0.00,16.00,22.00,424.00,978.00,"2,939.00"
7007744171,2016/4/27,"13,541",10.22,9.06,4.89,4.27,0.00,0.66,5.29,0.00,50.00,12.00,337.00,"1,041.00","2,830.00"
7007744171,2016/4/28,"15,128",10.12,10.12,0.00,1.09,0.00,0.77,8.26,0.00,16.00,16.00,401.00,"1,007.00","2,836.00"
7007744171,2016/4/29,"20,067",14.30,13.42,4.91,4.31,0.00,2.05,7.95,0.00,55.00,42.00,382.00,961.00,"3,180.00"
7007744171,2016/4/30,"3,761",2.52,2.52,0.00,0.00,0.00,0.00,2.52,0.00,0.00,0.00,200.00,"1,240.00","2,051.00"
7007744171,2016/5/1,"5,600",3.75,3.75,0.00,0.00,0.00,0.00,3.75,0.00,0.00,0.00,237.00,"1,142.00","2,225.00"
7007744171,2016/5/2,"13,041",9.18,8.72,2.83,4.64,0.00,0.70,3.83,0.00,64.00,14.00,250.00,"1,112.00","2,642.00"
7007744171,2016/5/3,"14,510",10.87,9.71,4.91,4.48,0.00,1.02,5.36,0.00,58.00,31.00,330.00,"1,021.00","2,976.00"
7007744171,2016/5/4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,557.00"
7007744171,2016/5/5,"15,010",11.10,10.04,4.88,4.33,0.00,1.29,5.48,0.00,53.00,23.00,317.00,"1,047.00","2,933.00"
7007744171,2016/5/6,"11,459",7.67,7.67,0.00,3.00,0.00,0.81,3.86,0.00,44.00,13.00,247.00,"1,136.00","2,553.00"
7007744171,2016/5/7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,120.00
7086361926,2016/4/12,"11,317",8.41,8.41,0.00,5.27,0.00,0.15,2.97,0.00,59.00,6.00,153.00,745.00,"2,772.00"
7086361926,2016/4/13,"5,813",3.62,3.62,0.00,0.56,0.00,0.21,2.84,0.00,31.00,26.00,155.00,744.00,"2,516.00"
7086361926,2016/4/14,"9,123",6.12,6.12,0.00,2.03,0.00,0.33,3.66,0.00,35.00,32.00,189.00,787.00,"2,734.00"
7086361926,2016/4/15,"8,585",5.67,5.67,0.00,2.04,0.00,1.11,2.53,0.00,30.00,21.00,139.00,864.00,"2,395.00"
7086361926,2016/4/16,31,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,3.00,"1,437.00","1,635.00"
7086361926,2016/4/17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,629.00"
7086361926,2016/4/18,"9,827",6.71,6.71,0.00,3.17,0.00,1.22,2.31,0.00,61.00,51.00,114.00,"1,136.00","2,743.00"
7086361926,2016/4/19,"10,688",7.29,7.29,0.00,3.53,0.00,1.23,2.51,0.00,67.00,69.00,124.00,671.00,"2,944.00"
7086361926,2016/4/20,"14,365",10.64,10.64,0.00,7.64,0.00,0.45,2.54,0.00,87.00,13.00,145.00,797.00,"2,997.00"
7086361926,2016/4/21,"9,469",6.18,6.18,0.00,1.36,0.00,0.30,4.51,0.00,19.00,6.00,206.00,758.00,"2,463.00"
7086361926,2016/4/22,"9,753",6.53,6.53,0.00,2.87,0.00,0.97,2.67,0.00,58.00,59.00,153.00,762.00,"2,846.00"
7086361926,2016/4/23,"2,817",1.81,1.81,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,90.00,"1,350.00","1,965.00"
